Date,Price,Open,High,Low,Vol.,Change %
"Feb 19, 2016",96.604,96.75,97.26,96.575,17.97K,-0.37%
"Feb 18, 2016",96.96,96.835,97.1,96.705,13.50K,0.17%
"Feb 17, 2016",96.8,96.985,97.115,96.645,14.19K,-0.08%
"Feb 16, 2016",96.875,96.635,97,96.4,17.32K,0.93%
"Feb 15, 2016",95.982,96.12,96.91,96.07,13.39K,0.00%
"Feb 12, 2016",95.982,95.695,96.25,95.545,27.58K,0.38%
"Feb 11, 2016",95.619,95.685,95.9,95.28,49.09K,-0.33%
"Feb 10, 2016",95.936,96.03,96.77,95.78,35.60K,-0.16%
"Feb 09, 2016",96.094,96.685,96.85,95.675,41.04K,-0.50%
"Feb 08, 2016",96.581,97.05,97.5,96.565,31.57K,-0.49%
"Feb 05, 2016",97.054,96.545,97.305,96.04,42.34K,0.59%
"Feb 04, 2016",96.487,97.185,97.48,96.27,48.43K,-0.84%
"Feb 03, 2016",97.301,98.84,98.955,96.885,60.54K,-1.61%
"Feb 02, 2016",98.893,99.035,99.105,98.79,19.63K,-0.14%
"Feb 01, 2016",99.028,99.7,99.75,98.95,27.83K,-0.63%
"Jan 29, 2016",99.652,98.68,99.88,98.6,53.80K,1.13%
"Jan 28, 2016",98.539,99.005,99.15,98.45,34.54K,-0.42%
"Jan 27, 2016",98.954,99.13,99.23,98.745,30.07K,-0.18%
"Jan 26, 2016",99.133,99.385,99.505,99.065,19.42K,-0.27%
"Jan 25, 2016",99.406,99.64,99.66,99.28,16.69K,-0.25%
"Jan 22, 2016",99.651,99.28,99.675,99.19,26.44K,0.53%
"Jan 21, 2016",99.128,99.27,99.95,98.985,68.45K,-0.05%
"Jan 20, 2016",99.174,99.075,99.26,98.68,33.76K,0.14%
"Jan 19, 2016",99.036,99.255,99.395,98.92,24.18K,0.02%
"Jan 18, 2016",99.02,99.02,99.285,98.925,9.91K,0.00%
"Jan 15, 2016",99.02,99.12,99.195,98.415,46.07K,-0.14%
"Jan 14, 2016",99.155,98.915,99.33,98.65,38.49K,0.18%
"Jan 13, 2016",98.978,99.105,99.395,98.905,27.27K,-0.05%
"Jan 12, 2016",99.024,98.945,99.34,98.635,27.24K,0.24%
"Jan 11, 2016",98.784,98.335,98.97,98.14,32.09K,0.19%
"Jan 08, 2016",98.599,98.42,99.295,98.375,40.22K,0.33%
"Jan 07, 2016",98.272,99.325,99.385,98.24,39.14K,-1.00%
"Jan 06, 2016",99.266,99.515,99.75,99.195,29.73K,-0.23%
"Jan 05, 2016",99.496,98.91,99.73,98.855,38.36K,0.53%
"Jan 04, 2016",98.968,98.76,99.3,98.11,39.01K,0.23%
"Dec 31, 2015",98.745,98.26,98.845,98.255,18.78K,0.40%
"Dec 30, 2015",98.354,98.305,98.495,98.19,9.83K,0.18%
"Dec 29, 2015",98.173,97.925,98.475,97.84,17.18K,0.23%
"Dec 28, 2015",97.95,97.97,98.055,97.835,10.77K,-0.07%
"Dec 24, 2015",98.016,98.39,98.39,97.935,9.15K,-0.36%
"Dec 23, 2015",98.367,98.225,98.665,98.21,16.79K,0.13%
"Dec 22, 2015",98.244,98.5,98.515,98.005,17.75K,-0.13%
"Dec 21, 2015",98.369,98.78,98.855,98.295,20.93K,-0.37%
"Dec 18, 2015",98.731,99.05,99.29,98.665,29.69K,-0.59%
"Dec 17, 2015",99.32,98.655,99.345,98.645,30.97K,1.47%
"Dec 16, 2015",97.884,98.18,98.645,97.625,47.39K,-0.41%
"Dec 15, 2015",98.288,97.655,98.35,97.225,24.92K,0.84%
"Dec 14, 2015",97.469,97.725,97.87,97.565,0.90K,-0.08%
"Dec 11, 2015",97.551,97.98,98.195,97.325,14.99K,-0.42%
"Dec 10, 2015",97.96,97.365,97.98,97.365,39.19K,0.64%
"Dec 09, 2015",97.334,98.485,98.51,97.21,49.35K,-1.15%
"Dec 08, 2015",98.468,98.745,98.765,98.355,23.94K,-0.20%
"Dec 07, 2015",98.669,98.33,98.905,98.27,29.00K,0.33%
"Dec 04, 2015",98.343,98.015,98.615,97.75,55.18K,0.73%
"Dec 03, 2015",97.634,100.09,100.6,97.59,125.22K,-2.39%
"Dec 02, 2015",100.02,99.87,100.545,99.835,37.70K,0.18%
"Dec 01, 2015",99.84,100.25,100.255,99.755,26.91K,-0.37%
"Nov 30, 2015",100.21,100.115,100.36,100.02,22.10K,0.14%
"Nov 27, 2015",100.073,99.93,100.255,99.7,14.13K,0.24%
"Nov 26, 2015",99.83,99.785,99.96,99.765,6.29K,0.00%
"Nov 25, 2015",99.83,99.61,100.23,99.365,6.29K,0.24%
"Nov 24, 2015",99.59,99.785,99.845,99.515,23.23K,-0.27%
"Nov 23, 2015",99.855,99.68,100.065,99.58,28.30K,0.23%
"Nov 20, 2015",99.624,99.18,99.705,99.075,30.33K,0.57%
"Nov 19, 2015",99.064,99.47,99.52,98.795,39.26K,-0.68%
"Nov 18, 2015",99.745,99.755,99.965,99.4,32.85K,0.05%
"Nov 17, 2015",99.7,99.475,99.835,99.455,27.70K,0.16%
"Nov 16, 2015",99.538,99.06,99.545,98.97,31.58K,0.45%
"Nov 13, 2015",99.097,98.645,99.3,98.62,35.04K,0.39%
"Nov 12, 2015",98.712,98.885,99.395,98.5,44.54K,-0.45%
"Nov 11, 2015",99.158,99.2,99.335,98.88,27.96K,-0.23%
"Nov 10, 2015",99.39,99.1,99.6,99.05,23.42K,0.32%
"Nov 09, 2015",99.076,99.375,99.43,98.91,26.61K,-0.19%
"Nov 06, 2015",99.26,98.06,99.47,98,49.53K,1.23%
"Nov 05, 2015",98.05,98.015,98.24,97.855,27.04K,0.02%
"Nov 04, 2015",98.029,97.335,98.15,97.3,29.91K,0.81%
"Nov 03, 2015",97.243,97,97.57,96.845,19.06K,0.25%
"Nov 02, 2015",97.003,96.815,97.04,96.71,16.59K,-0.02%
"Oct 30, 2015",97.019,97.3,97.445,96.65,41.18K,-0.35%
"Oct 29, 2015",97.364,97.705,97.795,97.315,34.76K,-0.51%
"Oct 28, 2015",97.861,97.05,97.895,96.51,47.24K,0.90%
"Oct 27, 2015",96.992,96.885,97.06,96.62,27.19K,0.04%
"Oct 26, 2015",96.955,97.235,97.25,96.785,24.11K,-0.30%
"Oct 23, 2015",97.243,96.595,97.3,96.225,46.04K,0.82%
"Oct 22, 2015",96.454,95.05,96.5,94.985,52.44K,1.46%
"Oct 21, 2015",95.068,94.855,95.095,94.75,16.14K,0.14%
"Oct 20, 2015",94.939,94.97,94.985,94.63,16.71K,-0.01%
"Oct 19, 2015",94.953,94.72,95.045,94.595,19.11K,0.39%
"Oct 16, 2015",94.588,94.59,94.805,94.415,20.54K,0.17%
"Oct 15, 2015",94.43,93.98,94.625,93.83,33.34K,0.50%
"Oct 14, 2015",93.957,94.79,94.795,93.86,36.03K,-0.88%
"Oct 13, 2015",94.79,94.96,95.025,94.575,21.23K,0.03%
"Oct 12, 2015",94.765,94.94,94.94,94.665,15.58K,-0.12%
"Oct 09, 2015",94.883,95.35,95.42,94.745,31.77K,-0.55%
"Oct 08, 2015",95.407,95.665,95.72,95.045,28.54K,-0.18%
"Oct 07, 2015",95.58,95.58,95.795,95.425,21.73K,0.02%
"Oct 06, 2015",95.563,96.165,96.275,95.49,19.19K,-0.70%
"Oct 05, 2015",96.24,96.015,96.295,95.55,23.98K,0.28%
"Oct 02, 2015",95.967,96.245,96.51,95.3,50.49K,-0.37%
"Oct 01, 2015",96.326,96.4,96.635,96.09,20.39K,-0.16%
"Sep 30, 2015",96.48,96.055,96.565,95.985,24.12K,0.51%
"Sep 29, 2015",95.993,96.19,96.385,95.825,28.19K,-0.20%
"Sep 28, 2015",96.182,96.36,96.67,96.035,28.67K,-0.26%
"Sep 25, 2015",96.434,96.385,96.88,96.27,43.89K,0.30%
"Sep 24, 2015",96.149,96.36,96.465,95.575,49.55K,-0.06%
"Sep 23, 2015",96.206,96.525,96.715,96.185,40.60K,-0.25%
"Sep 22, 2015",96.446,96.07,96.58,95.91,30.28K,0.43%
"Sep 21, 2015",96.034,95.44,96.135,95.18,36.50K,1.09%
"Sep 18, 2015",94.996,94.75,95.535,94.195,35.46K,0.34%
"Sep 17, 2015",94.677,95.455,95.53,94.485,48.96K,-0.91%
"Sep 16, 2015",95.546,95.765,96.01,95.3,26.77K,-0.25%
"Sep 15, 2015",95.785,95.46,95.85,95.285,22.34K,0.44%
"Sep 14, 2015",95.364,95.175,95.355,94.94,0.51K,0.18%
"Sep 11, 2015",95.194,95.525,95.675,95.115,22.97K,-0.26%
"Sep 10, 2015",95.442,95.885,96.21,95.39,39.62K,-0.59%
"Sep 09, 2015",96.01,95.86,96.42,95.86,57.44K,0.02%
"Sep 08, 2015",95.987,96.215,96.25,95.735,40.38K,-0.26%
"Sep 07, 2015",96.24,96.185,96.435,96.045,13.42K,0.00%
"Sep 04, 2015",96.24,96.4,96.595,95.66,44.76K,-0.19%
"Sep 03, 2015",96.423,96.01,96.635,95.81,56.01K,0.60%
"Sep 02, 2015",95.844,95.455,95.97,95.45,46.44K,0.42%
"Sep 01, 2015",95.446,95.89,95.89,95.21,53.68K,-0.43%
"Aug 31, 2015",95.854,96.19,96.26,95.64,36.27K,-0.29%
"Aug 28, 2015",96.135,95.805,96.355,95.4,45.74K,0.50%
"Aug 27, 2015",95.652,95.21,96.06,95.015,55.51K,0.55%
"Aug 26, 2015",95.131,93.78,95.475,93.73,81.42K,0.62%
"Aug 25, 2015",94.544,93.52,94.725,93.5,82.43K,1.27%
"Aug 24, 2015",93.356,94.88,94.96,92.52,142.82K,-1.74%
"Aug 21, 2015",95.005,95.78,95.805,94.81,61.65K,-1.04%
"Aug 20, 2015",96.002,96.47,96.59,95.715,47.78K,-0.38%
"Aug 19, 2015",96.368,97.025,97.105,96.34,44.76K,-0.72%
"Aug 18, 2015",97.07,96.845,97.1,96.69,25.30K,0.26%
"Aug 17, 2015",96.815,96.57,96.96,96.525,31.63K,0.29%
"Aug 14, 2015",96.533,96.36,96.695,96.105,41.61K,0.07%
"Aug 13, 2015",96.461,96.37,96.84,96.135,36.25K,0.17%
"Aug 12, 2015",96.295,97.235,97.375,95.945,68.81K,-1.07%
"Aug 11, 2015",97.335,97.24,97.645,96.905,44.82K,0.14%
"Aug 10, 2015",97.202,97.66,97.975,97.08,34.74K,-0.43%
"Aug 07, 2015",97.619,97.925,98.425,97.36,58.35K,-0.29%
"Aug 06, 2015",97.906,97.955,98.26,97.685,26.78K,-0.13%
"Aug 05, 2015",98.035,98.075,98.335,97.655,47.15K,0.01%
"Aug 04, 2015",98.024,97.61,98.105,97.31,37.13K,0.42%
"Aug 03, 2015",97.616,97.305,97.695,97.245,30.07K,0.18%
"Jul 31, 2015",97.439,97.555,97.725,96.375,60.53K,-0.26%
"Jul 30, 2015",97.694,97.265,97.89,97.255,35.19K,0.64%
"Jul 29, 2015",97.077,96.705,97.35,96.555,31.98K,0.22%
"Jul 28, 2015",96.863,96.66,97.075,96.555,24.18K,0.27%
"Jul 27, 2015",96.605,97.36,97.41,96.36,48.48K,-0.76%
"Jul 24, 2015",97.346,97.3,97.745,97.215,27.60K,0.12%
"Jul 23, 2015",97.226,97.6,97.635,96.95,41.75K,-0.51%
"Jul 22, 2015",97.722,97.45,97.94,97.215,35.54K,0.30%
"Jul 21, 2015",97.426,98.15,98.295,97.22,43.42K,-0.75%
"Jul 20, 2015",98.161,98.09,98.31,97.865,26.10K,0.18%
"Jul 17, 2015",97.989,97.755,98.1,97.54,27.10K,0.19%
"Jul 16, 2015",97.806,97.35,97.915,97.31,39.39K,0.54%
"Jul 15, 2015",97.279,96.815,97.44,96.675,42.32K,0.51%
"Jul 14, 2015",96.784,97.095,97.22,96.3,29.55K,-0.22%
"Jul 13, 2015",96.998,96.065,97.035,95.73,46.05K,0.86%
"Jul 10, 2015",96.172,96.55,96.6,95.555,46.50K,-0.64%
"Jul 09, 2015",96.788,96.44,96.94,96.11,32.28K,0.33%
"Jul 08, 2015",96.472,96.905,97.09,96.205,39.48K,-0.62%
"Jul 07, 2015",97.076,96.5,97.45,96.49,50.12K,0.62%
"Jul 06, 2015",96.477,96.77,96.87,96.195,38.44K,0.19%
"Jul 03, 2015",96.29,96.255,96.42,96.04,9.53K,0.00%
"Jul 02, 2015",96.29,96.58,96.67,96.03,40.95K,-0.23%
"Jul 01, 2015",96.509,95.795,96.555,95.64,45.91K,0.89%
"Jun 30, 2015",95.661,95.185,95.885,95.015,40.81K,0.75%
"Jun 29, 2015",94.95,96.41,96.695,94.85,72.74K,-0.73%
"Jun 26, 2015",95.651,95.36,95.86,95.275,33.08K,0.28%
"Jun 25, 2015",95.387,95.42,95.7,95.26,26.73K,-0.03%
"Jun 24, 2015",95.418,95.58,95.73,95.125,35.30K,-0.24%
"Jun 23, 2015",95.645,94.5,95.885,94.485,47.35K,1.20%
"Jun 22, 2015",94.515,94.275,94.64,93.99,30.43K,0.26%
"Jun 19, 2015",94.272,94.2,94.695,94.095,28.08K,0.03%
"Jun 18, 2015",94.241,94.35,94.44,93.3,52.56K,-0.26%
"Jun 17, 2015",94.49,95.27,95.59,94.31,58.26K,-0.81%
"Jun 16, 2015",95.262,95.12,95.5,94.81,35.49K,0.14%
"Jun 15, 2015",95.129,95.155,95.36,95,1.76K,0.15%
"Jun 12, 2015",94.987,95.1,95.665,94.67,36.25K,0.01%
"Jun 11, 2015",94.98,94.74,95.63,94.635,37.63K,0.35%
"Jun 10, 2015",94.651,95.1,95.255,94.3,82.06K,-0.55%
"Jun 09, 2015",95.172,95.27,95.605,94.86,52.05K,-0.16%
"Jun 08, 2015",95.323,96.445,96.595,95.08,57.54K,-1.08%
"Jun 05, 2015",96.361,95.715,96.955,95.24,74.99K,0.91%
"Jun 04, 2015",95.493,95.43,95.625,94.67,62.38K,-0.02%
"Jun 03, 2015",95.509,96,96.575,95.23,75.83K,-0.38%
"Jun 02, 2015",95.878,97.53,97.61,95.71,86.88K,-1.64%
"Jun 01, 2015",97.473,96.99,97.76,96.975,50.33K,0.50%
"May 29, 2015",96.986,97.015,97.27,96.825,49.48K,-0.08%
"May 28, 2015",97.059,97.375,97.76,97.01,64.03K,-0.43%
"May 27, 2015",97.474,97.315,97.88,97.005,55.13K,0.07%
"May 26, 2015",97.407,96.54,97.47,96.53,62.43K,1.35%
"May 25, 2015",96.11,96.43,96.57,96.245,10.91K,0.00%
"May 22, 2015",96.11,95.46,96.355,94.88,65.47K,0.82%
"May 21, 2015",95.329,95.635,95.755,95.05,39.46K,-0.19%
"May 20, 2015",95.509,95.385,95.935,95.325,52.44K,0.15%
"May 19, 2015",95.363,94.13,95.555,94.13,62.67K,1.16%
"May 18, 2015",94.269,93.31,94.32,93.285,36.97K,1.17%
"May 15, 2015",93.18,93.475,94.085,93.17,41.58K,-0.35%
"May 14, 2015",93.505,93.73,93.82,93.155,53.55K,-0.15%
"May 13, 2015",93.643,94.605,94.67,93.505,40.88K,-1.02%
"May 12, 2015",94.606,95.15,95.25,94.305,32.14K,-0.52%
"May 11, 2015",95.1,94.88,95.345,94.865,27.36K,0.21%
"May 08, 2015",94.904,94.745,95.175,94.25,57.61K,0.16%
"May 07, 2015",94.749,94.25,94.94,93.975,43.63K,0.61%
"May 06, 2015",94.175,95.3,95.345,93.96,77.82K,-1.08%
"May 05, 2015",95.202,95.595,96.095,94.995,48.16K,-0.45%
"May 04, 2015",95.637,95.4,95.78,95.18,29.21K,0.20%
"May 01, 2015",95.445,94.94,95.545,94.6,53.21K,0.77%
"Apr 30, 2015",94.714,95.305,95.54,94.47,83.92K,-0.64%
"Apr 29, 2015",95.322,96.245,96.295,94.75,101.56K,-0.91%
"Apr 28, 2015",96.194,96.95,97.1,96.105,52.16K,-0.77%
"Apr 27, 2015",96.941,97.125,97.46,96.62,40.08K,-0.16%
"Apr 24, 2015",97.099,97.535,97.74,96.9,53.91K,-0.36%
"Apr 23, 2015",97.454,98.23,98.645,97.335,47.03K,-0.70%
"Apr 22, 2015",98.138,98.18,98.35,97.615,34.95K,-0.07%
"Apr 21, 2015",98.205,98.08,98.695,97.825,38.93K,0.05%
"Apr 20, 2015",98.16,97.6,98.305,97.515,35.00K,0.46%
"Apr 17, 2015",97.707,97.89,98.03,97.17,57.70K,0.10%
"Apr 16, 2015",97.614,98.58,98.925,97.47,71.19K,-0.92%
"Apr 15, 2015",98.525,99.005,99.58,98.41,76.20K,-0.42%
"Apr 14, 2015",98.94,99.775,99.985,98.575,65.99K,-0.83%
"Apr 13, 2015",99.768,99.66,100.27,99.455,57.81K,0.17%
"Apr 10, 2015",99.596,99.215,99.97,99.085,46.42K,0.20%
"Apr 09, 2015",99.395,98.26,99.415,98.235,52.51K,1.29%
"Apr 08, 2015",98.131,98.115,98.42,97.46,48.80K,0.08%
"Apr 07, 2015",98.056,97.25,98.255,97.11,39.78K,1.13%
"Apr 06, 2015",96.961,96.835,97.455,96.49,31.13K,0.17%
"Apr 03, 2015",96.801,97.825,97.865,96.56,28.84K,-0.89%
"Apr 02, 2015",97.673,98.435,98.565,97.555,40.55K,-0.81%
"Apr 01, 2015",98.475,98.73,98.975,98.255,48.58K,-0.19%
"Mar 31, 2015",98.661,98.25,99.005,98.14,45.40K,0.39%
"Mar 30, 2015",98.281,97.62,98.375,97.575,39.92K,0.78%
"Mar 27, 2015",97.52,97.575,98.21,97.19,56.44K,-0.17%
"Mar 26, 2015",97.682,97.14,97.795,96.315,58.87K,0.50%
"Mar 25, 2015",97.197,97.53,97.56,96.675,43.56K,-0.26%
"Mar 24, 2015",97.446,97.255,97.665,96.575,70.36K,0.15%
"Mar 23, 2015",97.298,97.8,98.55,97.06,74.92K,-0.89%
"Mar 20, 2015",98.171,99.3,99.46,97.695,87.65K,-1.42%
"Mar 19, 2015",99.584,97.85,99.765,97.365,96.93K,0.81%
"Mar 18, 2015",98.781,99.99,100.12,94.765,101.77K,-1.17%
"Mar 17, 2015",99.949,100.1,100.265,99.58,44.89K,0.47%
"Mar 16, 2015",99.482,100.23,100.29,99.44,7.81K,-0.83%
"Mar 13, 2015",100.314,99.18,100.38,99.18,28.71K,0.91%
"Mar 12, 2015",99.411,99.66,100.065,98.64,72.34K,-0.37%
"Mar 11, 2015",99.785,98.565,99.97,98.465,88.44K,1.19%
"Mar 10, 2015",98.615,97.765,98.655,97.765,71.85K,1.06%
"Mar 09, 2015",97.58,97.77,97.845,97.31,45.30K,-0.02%
"Mar 06, 2015",97.604,96.39,97.755,96.32,55.09K,1.26%
"Mar 05, 2015",96.394,95.98,96.615,95.86,37.53K,0.43%
"Mar 04, 2015",95.986,95.385,96.07,95.365,57.09K,0.61%
"Mar 03, 2015",95.408,95.505,95.595,95.135,21.80K,-0.07%
"Mar 02, 2015",95.479,95.375,95.555,95.1,20.48K,0.17%
"Feb 27, 2015",95.321,95.23,95.44,94.855,33.73K,-0.02%
"Feb 26, 2015",95.336,94.26,95.41,94.075,56.17K,1.17%
"Feb 25, 2015",94.235,94.445,94.475,94.165,25.31K,-0.34%
"Feb 24, 2015",94.561,94.66,95.07,94.5,36.52K,-0.10%
"Feb 23, 2015",94.657,94.415,95.025,94.38,27.31K,0.34%
"Feb 20, 2015",94.34,94.475,94.89,94.11,48.78K,-0.16%
"Feb 19, 2015",94.492,94.165,94.535,93.9,31.84K,0.25%
"Feb 18, 2015",94.257,94.195,94.625,94.045,24.46K,0.12%
"Feb 17, 2015",94.147,94.515,94.54,93.835,25.85K,-0.14%
"Feb 16, 2015",94.279,94.22,94.49,93.97,10.20K,0.00%
"Feb 13, 2015",94.279,94.32,94.415,93.975,20.76K,0.09%
"Feb 12, 2015",94.198,95.015,95.1,94.075,41.12K,-0.94%
"Feb 11, 2015",95.09,94.805,95.23,94.75,24.86K,0.25%
"Feb 10, 2015",94.853,94.63,94.98,94.45,32.17K,0.29%
"Feb 09, 2015",94.582,94.9,95.035,94.47,27.72K,-0.28%
"Feb 06, 2015",94.851,93.73,94.92,93.68,48.61K,1.19%
"Feb 05, 2015",93.732,94.66,94.665,93.56,28.93K,-0.46%
"Feb 04, 2015",94.165,93.95,94.7,93.77,21.31K,0.47%
"Feb 03, 2015",93.724,94.71,94.925,93.385,58.63K,-1.07%
"Feb 02, 2015",94.734,94.905,95.1,94.615,23.09K,-0.28%
"Jan 30, 2015",94.998,94.895,95.135,94.675,30.68K,-0.01%
"Jan 29, 2015",95.011,94.875,95.26,94.52,48.16K,0.30%
"Jan 28, 2015",94.727,94.365,94.9,94.195,33.19K,0.51%
"Jan 27, 2015",94.25,95.325,95.325,93.955,57.00K,-0.91%
"Jan 26, 2015",95.115,95.5,95.85,94.95,35.34K,0.07%
"Jan 23, 2015",95.053,94.42,95.775,94.35,57.85K,0.73%
"Jan 22, 2015",94.362,93.08,94.765,92.67,60.13K,1.31%
"Jan 21, 2015",93.14,93.3,93.325,92.36,55.51K,-0.22%
"Jan 20, 2015",93.349,93.05,93.385,92.84,32.22K,0.49%
"Jan 19, 2015",92.89,92.955,93.07,92.66,16.83K,0.00%
"Jan 16, 2015",92.89,92.565,93.565,92.38,60.08K,0.30%
"Jan 15, 2015",92.608,92.37,93.3,91.495,80.17K,0.28%
"Jan 14, 2015",92.345,92.46,92.635,91.8,50.46K,-0.17%
"Jan 13, 2015",92.502,92.15,92.63,92.02,34.17K,0.34%
"Jan 12, 2015",92.184,92.04,92.53,91.865,32.14K,0.04%
"Jan 09, 2015",92.147,92.515,92.745,92.105,45.23K,-0.49%
"Jan 08, 2015",92.602,92.235,92.76,92.22,28.01K,0.53%
"Jan 07, 2015",92.115,92,92.51,91.9,43.83K,0.41%
"Jan 06, 2015",91.738,91.57,91.93,91.415,44.99K,0.13%
"Jan 05, 2015",91.622,91.73,92.05,91.55,42.51K,0.26%
"Jan 02, 2015",91.383,90.81,91.49,90.8,44.83K,0.81%
"Dec 31, 2014",90.647,90.255,90.665,90.155,18.53K,0.41%
"Dec 30, 2014",90.279,90.515,90.66,90.115,25.19K,-0.24%
"Dec 29, 2014",90.496,90.31,90.605,90.08,22.57K,0.21%
"Dec 26, 2014",90.31,90.12,90.37,90.07,6.65K,0.10%
"Dec 24, 2014",90.223,90.245,90.315,90.08,13.08K,-0.11%
"Dec 23, 2014",90.326,89.945,90.405,89.845,26.08K,0.42%
"Dec 22, 2014",89.949,89.92,89.985,89.58,16.46K,0.12%
"Dec 19, 2014",89.841,89.51,89.88,89.38,28.39K,0.41%
"Dec 18, 2014",89.477,89.25,89.615,89.12,33.22K,0.17%
"Dec 17, 2014",89.326,88.19,89.365,88.085,60.78K,1.17%
"Dec 16, 2014",88.297,88.68,88.735,87.83,56.87K,-0.31%
"Dec 15, 2014",88.57,88.145,88.6,88.145,0.78K,0.25%
"Dec 12, 2014",88.345,88.59,88.64,88.12,13.16K,-0.38%
"Dec 11, 2014",88.682,87.97,88.795,87.935,45.95K,0.45%
"Dec 10, 2014",88.287,88.685,88.82,88.195,57.05K,-0.46%
"Dec 09, 2014",88.692,89.21,89.28,88.155,64.12K,-0.40%
"Dec 08, 2014",89.047,89.435,89.565,88.91,45.09K,-0.35%
"Dec 05, 2014",89.36,88.665,89.495,88.65,42.74K,0.70%
"Dec 04, 2014",88.735,88.97,89.2,88.23,67.52K,-0.29%
"Dec 03, 2014",88.993,88.675,89.06,88.63,34.68K,0.33%
"Dec 02, 2014",88.703,88.025,88.73,87.995,36.44K,0.82%
"Dec 01, 2014",87.982,88.37,88.505,87.805,43.34K,-0.49%
"Nov 28, 2014",88.413,88.135,88.455,87.995,26.82K,0.87%
"Nov 27, 2014",87.649,87.73,88.025,87.575,6.91K,0.00%
"Nov 26, 2014",87.649,87.925,88.105,87.56,27.57K,-0.36%
"Nov 25, 2014",87.962,88.225,88.4,87.87,33.88K,-0.28%
"Nov 24, 2014",88.206,88.445,88.515,88.145,26.08K,-0.23%
"Nov 21, 2014",88.405,87.72,88.48,87.505,55.32K,0.84%
"Nov 20, 2014",87.667,87.78,88.01,87.54,38.42K,-0.05%
"Nov 19, 2014",87.711,87.74,87.85,87.365,45.97K,0.08%
"Nov 18, 2014",87.645,87.95,87.97,87.565,26.25K,-0.41%
"Nov 17, 2014",88.01,87.65,88.055,87.23,28.65K,0.48%
"Nov 14, 2014",87.593,87.95,88.365,87.455,54.44K,-0.18%
"Nov 13, 2014",87.752,87.9,87.96,87.7,24.05K,-0.18%
"Nov 12, 2014",87.906,87.765,87.98,87.47,32.51K,0.21%
"Nov 11, 2014",87.719,87.83,88.155,87.43,26.76K,-0.22%
"Nov 10, 2014",87.911,87.63,87.93,87.21,35.40K,0.21%
"Nov 07, 2014",87.726,88.175,88.315,87.545,65.23K,-0.46%
"Nov 06, 2014",88.134,87.58,88.27,87.23,55.06K,0.65%
"Nov 05, 2014",87.567,87.105,87.72,87.05,35.20K,0.55%
"Nov 04, 2014",87.092,87.365,87.385,86.975,32.51K,-0.36%
"Nov 03, 2014",87.407,87.13,87.54,87.125,40.07K,0.45%
"Oct 31, 2014",87.016,86.25,87.245,86.23,64.77K,0.91%
"Oct 30, 2014",86.232,86.095,86.585,86.075,35.21K,0.23%
"Oct 29, 2014",86.036,85.435,86.13,85.245,35.65K,0.66%
"Oct 28, 2014",85.473,85.615,85.75,85.29,28.26K,-0.10%
"Oct 27, 2014",85.561,85.8,85.8,85.475,22.24K,-0.30%
"Oct 24, 2014",85.818,85.925,86.015,85.615,25.21K,-0.15%
"Oct 23, 2014",85.946,85.87,86.05,85.755,20.05K,0.11%
"Oct 22, 2014",85.854,85.47,85.895,85.325,34.25K,0.53%
"Oct 21, 2014",85.404,85.13,85.46,84.795,32.41K,0.43%
"Oct 20, 2014",85.038,85.33,85.47,84.99,17.65K,-0.21%
"Oct 17, 2014",85.213,85.025,85.355,84.855,26.57K,0.20%
"Oct 16, 2014",85.041,85,85.53,84.835,59.86K,-0.23%
"Oct 15, 2014",85.241,86.035,86.13,84.525,116.40K,-0.81%
"Oct 14, 2014",85.941,85.42,86.005,85.385,29.92K,0.25%
"Oct 13, 2014",85.727,85.9,85.935,85.205,21.54K,-0.35%
"Oct 10, 2014",86.031,85.655,86.105,85.515,28.19K,0.44%
"Oct 09, 2014",85.655,85.365,85.785,85.015,55.45K,0.29%
"Oct 08, 2014",85.407,85.755,86.03,85.29,51.01K,-0.43%
"Oct 07, 2014",85.778,85.93,86.225,85.645,42.70K,-0.31%
"Oct 06, 2014",86.044,86.8,86.845,85.735,43.43K,-0.90%
"Oct 03, 2014",86.823,85.725,86.87,85.715,55.58K,1.32%
"Oct 02, 2014",85.69,85.965,86.02,85.545,53.06K,-0.45%
"Oct 01, 2014",86.076,86.05,86.295,85.89,38.96K,0.03%
"Sep 30, 2014",86.047,85.74,86.335,85.62,35.42K,0.39%
"Sep 29, 2014",85.716,85.81,85.93,85.59,21.88K,-0.06%
"Sep 26, 2014",85.767,85.275,85.825,85.235,24.32K,0.54%
"Sep 25, 2014",85.303,85.2,85.615,85.165,39.06K,0.17%
"Sep 24, 2014",85.155,84.775,85.22,84.705,30.89K,0.44%
"Sep 23, 2014",84.779,84.805,84.875,84.46,24.75K,-0.10%
"Sep 22, 2014",84.863,84.93,84.975,84.645,18.20K,0.00%
"Sep 19, 2014",84.865,84.37,84.935,84.335,37.09K,0.52%
"Sep 18, 2014",84.43,84.865,84.9,84.34,32.28K,-0.07%
"Sep 17, 2014",84.486,84.235,84.86,84.075,66.61K,0.30%
"Sep 16, 2014",84.231,84.375,84.495,84.005,35.28K,-0.02%
"Sep 15, 2014",84.25,84.17,84.37,84.15,0.74K,0.01%
"Sep 12, 2014",84.24,84.295,84.425,84.09,16.34K,-0.08%
"Sep 11, 2014",84.304,84.255,84.355,84.08,33.30K,0.01%
"Sep 10, 2014",84.293,84.12,84.435,84.065,58.23K,0.01%
