date,BCHAIN.AVBLS,BCHAIN.HRATE,BCHAIN.MIREV,BCHAIN.MKTCP,BCHAIN.NADDU,BCHAIN.TOTBC,BCHAIN.TOUTV
2019-01-17,1.1120981203,38901788.6363,6111181.62426,63319459560.9,493981,17485425,999523.601246
2019-01-18,1.0972141811,37146820.7279,5831717.37007,63302358632.1,462878,17487012.5,865081.658681
2019-01-19,1.037986,40364261.8933,6341863.73184,63526002651.3,484529,17488737.5,890215.481433
2019-01-20,0.95912206015,38901788.6363,6200364.55355,64548729309.3,400052,17490400,635759.81618
2019-01-21,0.805785057325,45921660.2699,7156712.10523,63324582526.2,379373,17492362.5,673875.570953
2019-01-22,0.943183713333,43874197.7101,6723982.95657,62077033436.5,449403,17494237.5,1554582.03044
2019-01-23,1.05525491538,38024304.6821,5844342.94108,62669239200,450118,17495600,1169130.35187
2019-01-24,1.02611137671,42704219.1045,6683461.5332,62090544093.8,482794,17497687.5,1177961.56778
2019-01-25,0.911348740741,47384133.5269,7364947.57141,62499508893.8,470446,17499512.5,1481541.9317
2019-01-26,1.01736005072,40364261.8933,6309969.92281,61980057112.5,492261,17501075,1829467.27787
2019-01-27,0.98073546,43874197.7101,6857448.82583,62206594925,444594,17503262.5,956749.612212
2019-01-28,0.881242817518,40071767.2419,6393436.1979,62080374218.8,383276,17504687.5,735257.961249
2019-01-29,1.02264442069,42070546.8156,6318406.83136,60092219718.8,481279,17506837.5,1640413.97464
2019-01-30,1.01022278767,42201068.2452,6364552.33446,59468172181.2,480702,17508662.5,1566152.82465
2019-01-31,1.07470797059,39310584.1188,5884537.24604,60234486000,462721,17510025,2244734.92444
2019-02-01,1.0154202129,44802503.9589,6731427.32322,59804077625,487936,17512175,2180298.42694
2019-02-02,1.02459243671,45669649.1969,6857975.37196,60309846393.8,502881,17514112.5,2805591.82527
2019-02-03,0.981337798611,41622971.4199,6325531.02418,59991101250,418174,17515650,1528957.4998
2019-02-04,0.935500210145,39888680.9441,6044025.21309,59857126650,389608,17517450,692656.527491
2019-02-05,1.01239853061,42490116.6578,6411524.44993,59741921250,456122,17519625,2100232.57898
2019-02-06,1.05118828571,42490116.6578,6422102.20495,60063573450,503603,17521462.5,2766076.19761
2019-02-07,1.05037040854,47403939.6727,6985845.57388,58895769287.5,482655,17523287.5,3670020.74706
2019-02-08,0.942216902299,50294423.7991,7375022.02375,58850083325,474847,17525337.5,2624183.11068
2019-02-09,0.984610680982,47114891.26,7184754.27316,63362002875,516886,17527525,2935959.40409
2019-02-10,0.934364993333,43357261.8958,6845104.3482,63439441450,422178,17529550,1691654.0076
2019-02-11,0.899240978571,41018987.2961,6454979.70124,63269333887.5,380922,17530987.5,619329.420176
2019-02-12,1.09110111034,43691361.641,6693602.408,62986359468.8,463119,17532737.5,2194526.57084
2019-02-13,1.3049640625,38568926.1383,6031364.55756,63080588593.8,486292,17534562.5,3176628.77212
2019-02-14,1.15328562092,46101919.5247,6976103.87653,62640690550,546276,17536587.5,3759153.89516
2019-02-15,1.11124697163,42486082.6992,6566282.27194,62654728281.2,473265,17538062.5,2748289.50961
2019-02-16,1.10127422835,38267606.4028,5762323.41641,62538201468.8,467228,17539812.5,2152406.6425
2019-02-17,1.00876002667,45197960.3183,6898485.34101,62834951475,452438,17541862.5,721058.482954
2019-02-18,0.881877836478,47909837.9374,7185045.43073,62639870112.5,393160,17543725,682063.329513
2019-02-19,1.08001701935,46704558.9956,7556019.10852,67770411093.8,508261,17545737.5,1187294.44414
2019-02-20,1.06047125641,47005878.731,7748245.93828,68580087312.1,538532,17547650,1780234.1047
2019-02-21,1.1915221,39171565.6092,6596656.21482,68801442575,521878,17549150,1372993.4116
2019-02-22,1.1784495042,35857048.5192,6051778.48558,68404194281.2,491327,17550787.5,1083753.82647
2019-02-23,1.0851842284,48813797.1438,8096363.88186,69157687250,542172,17552712.5,1376221.90009
2019-02-24,0.982793762238,43088722.1701,7190247.7829,68812807000,441275,17554287.5,997572.614288
2019-02-25,1.04406535766,41298258.2978,7119748.03221,66221562050,433694,17556087.5,953686.163607
2019-02-26,1.10952616084,43162133.9136,6913971.36597,67395567318.8,502106,17557787.5,1518114.00752
2019-02-27,1.09290734783,48595129.7909,7878415.30725,66526202068.8,532149,17560037.5,1722456.81827
2019-02-28,1.12512205674,42558467.7051,6801908.84663,65250078356.2,519740,17561587.5,1407914.03962
2019-03-01,1.13073727333,45274965.6437,7350871.43467,66645886531.2,523892,17563812.5,1540872.98207
2019-03-02,1.05307140741,48896962.8952,7830758.11789,67250186737.5,552623,17565675,1372157.22033
2019-03-03,1.15557925758,39841969.7664,6565214.95545,66773212275,481021,17567275,1464213.1819
2019-03-04,1.00358038356,44067633.2265,7016670.61795,66271588200,420093,17569350,1447172.47836
2019-03-05,1.1047539781,41351135.2879,6497311.76435,65038038587.5,506186,17570725,1780642.53267
2019-03-06,1.02982518121,44973132.5394,7114388.35177,67356877787.5,536821,17572887.5,2167836.63706
2019-03-07,1.23564930469,38634637.3493,6388631.3375,67546870093.8,524992,17574312.5,1431566.50008
2019-03-08,1.00844194366,42860300.8093,7588198.87987,67886913750,524085,17575900,1316690.02805
2019-03-09,0.998636589041,44067633.2265,7193574.07639,67517578125,545571,17578125,1314227.63267
2019-03-10,0.882423514493,41652968.3922,7087594.99281,68674414412.5,458538,17579525,819715.706955
2019-03-11,0.783473352941,41045042.971,6690849.40827,68188781162.5,392557,17581225,662937.080963
2019-03-12,1.09957432394,42839445.3543,6977449.87655,67720635637.5,554792,17582925,1130700.80021
2019-03-13,1.00416113287,43141131.5892,7088005.70445,67789066687.5,532589,17584712.5,1487057.81899
2019-03-14,1.1635806963,40727641.7101,6637474.19377,67707976875,515962,17586487.5,1143591.60405
2019-03-15,1.04382661935,46761366.4079,7600598.59425,67716206250,551001,17588625,1418473.57348
2019-03-16,0.987588411765,46157993.9381,7723228.79179,68506543018.8,558693,17590587.5,1368445.67844
2019-03-17,0.788659846626,49174856.287,8496146.10726,70035792262.5,468300,17592512.5,851526.315276
2019-03-18,0.742798205479,44046190.2939,7297849.33901,69735850293.8,413098,17594512.5,691444.07091
2019-03-19,0.926942732919,48571483.8172,8269486.75644,69892751850,533680,17596362.5,1780600.08762
2019-03-20,0.909794954023,52493404.8708,8830120.09324,70147072925,551374,17598362.5,1466091.313
2019-03-21,0.992002372671,48571483.8172,8742662.15328,70683859000,538723,17600562.5,1315366.01321
2019-03-22,1.03964635664,43141131.5892,7388901.05849,69801077981.2,535702,17602087.5,1470280.03096
2019-03-23,0.944549,48571483.8172,8113657.07201,70100422150,550986,17604325,1753468.72735
2019-03-24,0.840116655172,43744504.059,7382484.15111,69842605300,450872,17605900,762331.228885
2019-03-25,0.753646586667,47490106.9906,7499624.08744,69807510675,417726,17608150,635868.661184
2019-03-26,1.05696781757,46933020.833,7512795.86116,68679146250,530401,17610037.5,1432876.79817
2019-03-27,1.20785900746,42493410.7542,6780907.83754,68931166375,522961,17611437.5,1235355.68325
2019-03-28,1.19962981879,47250135.8387,7721974.78508,70832941593.8,569697,17613562.5,1298958.05961
2019-03-29,1.21728740411,46298790.8218,7609348.21051,70611431112.5,578059,17615425,1448113.6183800001
2019-03-30,1.23398133333,46615905.8274,7807462.60004,71975274875,563925,17617250,1322042.12187
2019-03-31,1.20492020863,44078985.7824,7321449.75026,71690185125,513840,17618625,922855.656391
2019-04-01,1.1735658705,44078985.7824,7280099.53845,71943940087.5,459478,17620362.5,916838.890315
2019-04-02,1.205358125,43127640.7655,7260086.68772,72761650900,528288,17622100,1744092.61088
2019-04-03,1.21550697452,49787055.8837,9796335.10709,84349720325,666741,17624262.5,3429198.98235
2019-04-04,1.24832999296,45030330.7993,9794906.73422,91345578937.5,626468,17625775,1306792.37531
2019-04-05,1.2129581,44396100.788,9872137.44577,85793346687.5,603757,17627562.5,1279471.74297
2019-04-06,1.24096885443,50104170.8893,10526385.5093,88245713625,632546,17629750,1082539.14209
2019-04-07,1.21169126619,44081037.5637,9151289.67996,90906789450,478034,17631262.5,776356.000201
2019-04-08,1.13889687234,44809649.515,9465714.63769,90774684000,447559,17633000,832972.633726
2019-04-09,1.21837111486,47034242.0441,10509444.2188,92946453362.5,579028,17635225,1489013.44015
2019-04-10,1.25123862879,41949459.1205,9214713.99634,91851477900,572096,17636612.5,1976197.13877
2019-04-11,1.21367491216,47034242.0441,10332304.7364,93185318137.5,593178,17638712.5,1576934.00679
2019-04-12,1.20169284713,49894432.4387,10673185.0684,88767310500,620631,17640562.5,1887212.51415
2019-04-13,1.18425840397,47987638.8423,10032844.6938,89138857562.5,578099,17642525,1503470.02532
2019-04-14,1.10743161481,42902855.9186,8912797.68267,89772481200,458376,17643962.5,1085337.94973
2019-04-15,1.19626638525,38771469.7931,8025830.56805,89939878050,430064,17645650,1007059.31402
2019-04-16,1.22713911034,46080845.246,9812670.32039,89135880925,576183,17647175,1553689.44194
2019-04-17,1.25263491034,46080845.246,9626718.55528,91971218812.5,560007,17649437.5,1792237.98232
2019-04-18,1.22938033333,43856252.7168,9679415.78377,92075528612.5,555678,17650825,1590656.71804
2019-04-19,1.214882,47352040.9769,10319254.175,93119509062.5,563075,17652987.5,1802993.5943
2019-04-20,1.21248517105,48305437.7751,10531918.6568,93155816025,597098,17654850,2045766.66861
2019-04-21,1.24055648092,41631660.1877,9275897.46327,93710812250,456520,17656300,1080058.02858
2019-04-22,1.14243040741,51199133.0238,11248346.3029,93306985600,426630,17658400,799768.980562
2019-04-23,1.1422231194,42318655.5417,9411111.82672,95037088193.8,498668,17659962.5,1690790.67496
2019-04-24,1.25576738793,36634060.0211,8538019.90241,97854233312.5,548492,17661625,2263367.89249
2019-04-25,1.23441604294,51477170.5469,12202481.9131,95904244725,645489,17663550,2030945.61067
2019-04-26,1.21951584615,45160953.3019,10225360.6554,97034462962.5,577184,17665112.5,1693363.76856
2019-04-27,1.25549070861,47687440.1999,10183521.9483,90836680025,593570,17667350,1494955.22722
2019-04-28,1.17031044526,43266088.1284,9112041.03117,91241618650,460846,17668787.5,709155.438463
2019-04-29,0.977574343558,51477170.5469,10771720.9486,90510605900,445722,17670950,862617.775495
2019-04-30,1.2032676135,51477170.5469,11244134.7807,90627208100,573010,17673012.5,1145104.01804
2019-05-01,1.29507085714,44213520.7152,9672352.74233,92606001206.2,604307,17674587.5,1871979.86684
2019-05-02,1.12691123392,54003657.445,11945018.6432,93501367481.2,565408,17676787.5,1162547.70704
2019-05-03,1.10086151087,58109198.6542,12941749.3454,95397974950,584864,17679387.5,986563.569209
2019-05-04,1.22819998684,48003251.0622,11122649.2294,99916531837.5,615404,17681212.5,1268003.89155
2019-05-05,1.18777127273,43006075.3622,10035261.3673,98731285656.2,508298,17682687.5,886545.170965
2019-05-06,1.19630818605,42978500.695,9591032.60781,101021635156,460613,17684312.5,762735.020365
2019-05-07,1.22218744371,50308167.4802,11100910.0764,100900769375,573048,17686375,1160172.84233
2019-05-08,1.26797719685,42312167.3509,10026818.2872,103579903200,578857,17687825,1546326.35743
2019-05-09,1.24307344737,50641334.1523,11731703.7301,104847740950,635596,17689850,1282820.63529
2019-05-10,1.25869975333,49975000.8082,12149462.7589,108282432381,619054,17691762.5,1257978.33953
2019-05-11,1.259484184,41645834.0068,10770042.5755,111918257531,618182,17693187.5,1361392.47914
2019-05-12,1.24059478462,43311667.3671,11877938.2791,122810325619,573741,17694737.5,1259759.12746
2019-05-13,1.23478948734,52640334.1846,15580744.7154,125267241206,551654,17696862.5,952163.39667
2019-05-14,1.20340963473,55638834.2331,16443665.5227,140616966000,648734,17698800,1678344.65778
2019-05-15,1.23068711842,50641334.1523,16211651.6224,140288284812,669376,17700875,1652403.4085
2019-05-16,1.23772602685,49641834.1361,16983774.4919,145835666400,675925,17702800,2168606.26356
2019-05-17,1.24526713699,48642334.12,16642489.0435,139158549000,682196,17704650,1438473.30301
2019-05-18,1.26140470861,50308167.4802,15398528.2664,127760980169,676115,17706462.5,1366575.8268
2019-05-19,1.24233401307,50986743.4509,14984659.853,129492309375,588499,17708350,832814.319266
2019-05-20,1.12402164417,54326123.0261,17128952.0847,142620743912,516859,17710262.5,892847.572892
2019-05-21,1.17731763354,53659544.8295,17411194.2865,141910947600,617241,17712300,1221183.04796
2019-05-22,1.25864305882,50993232.0429,16828129.8548,141785357250,657474,17714312.5,1069771.09769
2019-05-23,1.20124329341,55659279.4194,18104557.647,138780146456,646106,17716237.5,1172959.32912
2019-05-24,1.22699516456,52659677.5345,16469421.0512,139797485625,630228,17718312.5,1221496.19922
2019-05-25,1.25413184314,50993232.0429,16833084.3068,143020440412,644200,17720287.5,1371740.90384
2019-05-26,1.17771341429,46660473.7647,15115205.1346,141844887000,511153,17721750,793250.920644
2019-05-27,1.0013564303,54992701.2227,17530637.7421,152612071475,476819,17723950,850401.163688
2019-05-28,1.19071721557,55659279.4194,20943626.1747,155501773625,644814,17726050,1212933.65384
2019-05-29,1.2628460122,54659412.1244,20098452.3035,154030814062,685040,17728125,1324503.91398
2019-05-30,1.22425102299,57992303.1076,20660475.7497,154571556675,680323,17730162.5,1426452.61513
2019-05-31,1.2136461125,53664058.506,18924858.1213,145741979175,642352,17732325,1224910.87308
2019-06-01,1.29176680342,43386260.5764,13928405.373,150835473812,598627,17733875,2049565.24237
2019-06-02,1.24408625166,55994233.7353,17500366.3832,152084377812,578368,17735787.5,1199897.73548
2019-06-03,1.20057963359,48577778.936,15462127.8066,154491338625,489569,17737237.5,1214859.86382
2019-06-04,1.2567485042,44127906.0563,14378777.9286,149742607794,550346,17738862.5,1694243.1572
2019-06-05,1.25325847403,57106701.9552,17028462.3207,135486585062,687738,17740812.5,1741205.06779
2019-06-06,1.23972551875,59331638.3951,16774166.5205,136831895200,631420,17742725,2003151.56993
2019-06-07,1.15870975796,58219170.1751,16576546.9154,137078193750,602273,17744750,2001279.34231
2019-06-08,1.1877808038,58589992.9151,16904713.8524,141734119381,619327,17746712.5,1454553.10103
2019-06-09,1.14384396774,45982019.7562,12882272.7216,139935781456,471819,17748212.5,930930.686009
2019-06-10,0.927426061224,54510942.7755,15040475.209,134599956175,438208,17750225,908019.92456
2019-06-11,1.15081056688,58219170.1751,16318423.0158,140756103562,607094,17752062.5,1458520.17484
2019-06-12,1.25805607692,53027651.8156,14984664.3563,139835935031,623398,17753562.5,2170474.24095
2019-06-13,1.2600880687,48577778.936,14041153.3883,144812634600,601949,17755350,1311285.46208
2019-06-14,1.26418884106,55994233.7353,16311181.0856,146330163719,667841,17757437.5,1228137.02502
2019-06-15,1.29037044379,62264123.1632,18846894.0773,152525962762,731367,17759325,1267506.90253
2019-06-16,1.23372896575,53775192.232,16609185.0992,157037749656,601012,17761437.5,1021072.38987
2019-06-17,1.17512171538,47882020.4806,15480924.6967,158915002031,520293,17762812.5,1355369.53957
2019-06-18,1.23375669173,48986990.184,16680372.7946,165511380650,628484,17764450,2711334.49637
2019-06-19,1.23601235583,60036687.2179,19759220.1016,161871037050,696937,17766550,2869899.19445
2019-06-20,1.15955762712,65193212.5005,21219685.8901,162724724325,664204,17768587.5,1673182.62682
2019-06-21,1.24513202083,53038545.7631,17906834.419,168018659250,635532,17770350,3394897.69642
2019-06-22,1.26574888722,48986990.184,17538287.9155,176113120425,654639,17772150,1710806.61833
2019-06-23,1.20928870922,51933576.0597,20226178.7284,188846757812,643642,17773812.5,1952259.83688
2019-06-24,1.17940340884,66666505.4383,25447586.803,191954405962,596158,17776025,1002826.75453
2019-06-25,1.21581019209,65193212.5005,25683149.7809,194752250419,659329,17778287.5,1671222.71263
2019-06-26,1.24576424658,53775192.232,22012700.0893,209116460500,682866,17780500,1956241.05807
2019-06-27,1.24084879394,60773333.6869,28602342.1291,209813652675,768792,17782325,1866107.77718
2019-06-28,1.23331770423,55539973.1845,23684931.4245,203599408469,694016,17783937.5,1672496.03082
2019-06-29,1.25548820859,64293187.5738,25937334.7871,219472352169,729817,17786162.5,1467631.80564
2019-06-30,1.14865132184,68631991.6432,27405858.8447,213031632900,573175,17788212.5,1379953.57871
2019-07-01,1.00349886842,59954383.5044,23170049.1635,195009195562,497075,17790375,1910735.65832
2019-07-02,1.26303334965,56404452.9022,20510124.418,184011950062,624927,17791825,2100556.44407
2019-07-03,1.23998631013,62321003.9059,21634656.181,192113595781,671396,17794062.5,1470210.48875
2019-07-04,1.18693356395,67843118.176,25660429.8291,199938621750,651074,17796050,1704146.08969
2019-07-05,1.13968804192,65870934.5081,25608368.4263,207055214281,603018,17798187.5,1253929.11629
2019-07-06,1.02781906349,74548542.6469,27132379.4819,195674469562,617685,17800725,1564044.98835
2019-07-07,0.89718238764,70209738.5775,26335706.9789,205807535325,523872,17802650,705436.446359
2019-07-08,0.956807588235,60348820.238,22174981.6766,204764821181,447034,17804862.5,718231.205006
2019-07-09,1.06479558427,70209738.5775,27968213.8393,217527868800,622449,17806800,2662688.53939
2019-07-10,1.15526251299,65740170.4585,25335914.8684,224064090769,623107,17809012.5,2441777.72698
2019-07-11,1.27023689147,58125055.9334,21508972.6758,213725700000,616784,17810475,2302653.81811
2019-07-12,1.25302506977,58125055.9334,19960968.608,203298403350,598394,17812100,2959621.67788
2019-07-13,1.23242254268,73895419.9463,24773188.3315,211694600069,637928,17814162.5,2440280.9056
2019-07-14,1.04858258865,63532037.8807,20609810.0302,197193628875,472491,17815750,1572856.63309
2019-07-15,0.952888731034,65334365.1964,20182908.1298,181894670181,437636,17817962.5,1561873.32498
2019-07-16,1.13610393836,65784947.0254,19638311.2812,194976849672,585913,17819775,1832527.79176
2019-07-17,1.09887527778,72994256.2884,22149573.041,171292428544,595749,17821612.5,2459457.74416
2019-07-18,1.15372490977,59927383.2491,16501101.4444,172706565750,569185,17823175,1898310.89689
2019-07-19,1.26103424793,54520401.3019,15933222.4948,188408532375,588257,17824837.5,5009356.48132
2019-07-20,1.26290437288,53168655.815,16208139.751,186953845625,566404,17826350,1313246.94953
2019-07-21,1.04757059322,79752983.7225,24399901.5665,194693813644,488968,17828287.5,892282.930521
2019-07-22,0.887190201342,67136692.5122,20103997.7423,188940760794,400500,17830487.5,1068960.52689
2019-07-23,1.00448546835,71191928.9727,21529384.3624,184484706244,533399,17832362.5,6033168.90501
2019-07-24,1.1037651049,64212845.1846,18769327.2033,179881506269,531460,17833887.5,1208702.39833
2019-07-25,1.1072938777,62282811.3455,17345757.0026,171596908912,490408,17835662.5,1513193.06641
2019-07-26,1.13333078667,67211666.9196,19605754.2098,177031866381,568629,17837862.5,1981281.1261
2019-07-27,0.957042542169,74380911.3911,20745948.0012,175926448088,563023,17839725,982757.788618
2019-07-28,0.858096651316,68107822.4786,18834366.1429,169104106500,445312,17841750,608913.312598
2019-07-29,0.70364656,78413611.4063,20994348.8071,169392572703,391947,17843700,482695.976665
2019-07-30,0.960283160714,75277066.95,20887751.4847,169339270650,521007,17845850,2627308.14376
2019-07-31,1.168352,63627044.6839,17750997.0401,171072600750,548807,17847950,2106033.01759
2019-08-01,1.00736548538,76621300.2884,21676009.1554,178952292669,573802,17849712.5,1569708.76632
2019-08-02,1.15085085915,63627044.6839,18606541.3942,185909296075,558918,17851862.5,1006874.12106
2019-08-03,1.03321594083,75725144.7295,22617508.8714,186766771125,581154,17853625,783422.607872
2019-08-04,0.847532514451,77517455.8473,23901417.8953,193806310500,470981,17855750,555691.180516
2019-08-05,0.825016580838,74828989.1705,23105969.6977,195249486319,421536,17857912.5,571638.807167
2019-08-06,1.17950344056,70305379.0081,22256372.325,211993155250,583599,17859575,2038663.73068
2019-08-07,1.14529517391,79916269.034,24239820.6588,208464776025,617620,17861775,1686026.84972
2019-08-08,1.13438988235,75945274.2994,23489547.2769,212521514453,545941,17863800,858648.38649
2019-08-09,1.2393568662,70485156.5393,22052437.226,212968225856,568245,17865712.5,1444024.17735
2019-08-10,1.15657972789,72967028.2485,22823177.0108,212024540419,562840,17867487.5,1348526.32784
2019-08-11,0.910549139073,74952525.6158,22285954.366,201699864844,453016,17869312.5,1746348.68293
2019-08-12,0.791410215686,75945274.2994,22402406.2329,205295553594,414832,17871212.5,582409.813571
2019-08-13,1.03599922556,66017787.4629,19835024.1828,203820128250,459560,17872687.5,1110987.90699
2019-08-14,1.18956887261,77930771.6667,23339417.3416,193673322562,566410,17874787.5,1282748.35233
2019-08-15,1.13971276974,75448899.9576,20751478.0271,182718261750,554189,17876750,1430779.56398
2019-08-16,1.06614657962,77930771.6667,20403806.3046,184749029775,538837,17878650,1502214.0059
2019-08-17,1.0359847415,72967028.2485,20175209.2411,185753002669,533245,17880637.5,989258.217326
2019-08-18,0.996770289062,63535915.7538,16818757.3806,181010545000,441149,17882000,1604447.78028
2019-08-19,0.949509166667,62740159.349,16497323.4009,184925365800,407213,17883600,966183.22554
2019-08-20,0.938905619632,82514504.7904,22512416.2143,191367378431,517545,17885637.5,873194.862495
2019-08-21,1.07721327451,77452265.2327,21381940.8221,193213586494,558999,17887662.5,9748625.29732
2019-08-22,1.18841401471,68846457.9846,18133519.9256,180322506000,599152,17889137.5,24528670.3511
2019-08-23,1.24188624113,71377577.7635,18244786.7421,180880663875,609067,17891262.5,11720216.2963
2019-08-24,1.09552086928,77452265.2327,20303216.6175,186168108669,564675,17893037.5,680553.064223
2019-08-25,0.97712728125,80995832.9231,20913191.1542,180381096000,452008,17894950,453802.651056
2019-08-26,0.804201896774,78464713.1442,20023054.221,178701045750,393555,17896950,589590.440689
2019-08-27,1.17041413869,69352681.9404,18051599.1536,184443398438,539168,17898437.5,1038265.50885
2019-08-28,1.15973937778,68340234.0288,17790117.8193,181453947262,535379,17900162.5,898858.708774
2019-08-29,1.03846713907,76439817.3211,19285143.4358,173911650488,526015,17902275,889797.000073
2019-08-30,0.995517387879,83526952.7019,20199158.8493,170009093712,545362,17904175,891511.675643
2019-08-31,1.0054113,80995832.9231,19625872.0326,172258004750,543570,17906237.5,839355.405968
2019-09-01,0.874326186747,84033176.6577,20380765.5465,170378971575,464447,17908237.5,781640.701304
2019-09-02,0.885620447552,75959123.8205,17386554.1806,174929900100,423910,17910300,863687.045905
2019-09-03,1.0557643557,79786349.9315,19567794.8424,186304012125,529944,17912125,929037.873505
2019-09-04,1.08815423171,87818532.8106,22232234.9654,191536087050,595785,17913962.5,1040522.72963
2019-09-05,1.17799423529,72825124.7697,18375693.8378,189904962500,544449,17915562.5,1208245.68545
2019-09-06,1.02078255758,88354011.6692,22456931.6286,188539129781,550315,17917712.5,1242635.39095
2019-09-07,1.09143871519,84605659.659,21464687.5948,184403316006,601748,17919762.5,1178701.69383
2019-09-08,0.92503502,80321828.7902,20094042.8607,188492005625,472297,17921750,629500.820114
2019-09-09,0.707172129944,94779757.9724,23644815.6797,186410250000,436798,17924062.5,702260.154572
2019-09-10,1.08986510274,78179913.3557,19160369.4909,185379919238,536567,17925825,877297.908777
2019-09-11,0.957443978022,97457152.2654,23662199.3205,180795798394,564563,17928087.5,1221919.55162
2019-09-12,0.953451777174,98528109.9826,23997270.4992,181841024831,556853,17930387.5,1123456.37957
2019-09-13,0.97985764557,84605659.659,20481339.8622,186557902788,564060,17932225,828541.849707
2019-09-14,1.06961826667,81711974.3616,19643241.8545,183879352600,546950,17934200,701970.120843
2019-09-15,0.903661329032,91618125.6261,20523303.2794,186580150219,491282,17936087.5,614511.773529
2019-09-16,0.86785037415,86889448.1744,19411747.0474,184994851825,422886,17938025,498570.419934
2019-09-17,1.05493929448,96346803.0777,21460937.0915,181650077744,562077,17939862.5,993133.833231
2019-09-18,1.15771241216,87480532.8559,19262723.3651,183590363844,567927,17941887.5,1147350.89401
2019-09-19,1.06990544828,102848734.574,22533478.527,182631360275,578686,17943737.5,865403.08234
2019-09-20,1.10439114189,87480532.8559,19373703.7113,184017643125,552276,17945937.5,758179.667755
2019-09-21,1.04026201325,89253786.9002,19539823.5859,181694173669,557003,17947762.5,874080.293791
2019-09-22,0.884734271084,98120057.1221,21079948.1168,179604197900,493311,17949650,726562.641095
2019-09-23,0.850795608434,98120057.1221,21169975.5686,179544302606,456990,17951737.5,1711385.00341
2019-09-24,1.24371952632,67383653.6863,14647183.7982,174336126556,544681,17953362.5,1486499.71903
2019-09-25,1.16361812102,92800294.989,19220354.7855,156192719750,596954,17955250,1306425.75673
2019-09-26,1.10453433974,92209210.3075,17222704.4026,152384905275,571599,17957212.5,1647160.69227
2019-09-27,0.970737502924,102155715.068,18142040.4351,145020136250,554702,17959150,1130065.40347
2019-09-28,1.0954235,83726816.3184,13731933.7325,144090919125,532292,17960850,922424.486572
2019-09-29,0.887235503145,100852756.02,16399123.5708,146074506100,474974,17962925,673386.538361
2019-09-30,0.899054970588,86263992.5705,14292283.4734,142691824925,435119,17964475,606613.635693
2019-10-01,1.15052539231,82458228.1924,13436667.5184,148813827525,540376,17966175,1107464.74721
2019-10-02,1.12006802797,90704051.0117,15347785.3282,149235196556,573854,17968237.5,1158740.01135
2019-10-03,1.00596792568,93875521.3267,15983802.946,148252912500,535484,17970050,845513.50948
2019-10-04,1.03809310204,93241227.2637,15446657.0072,147432276562,525476,17971875,807516.389749
2019-10-05,1.08692838095,93241227.2637,15198779.2,146998007681,545609,17973712.5,720385.077587
2019-10-06,0.885488658228,100218461.957,16377861.1718,145548129562,480438,17975562.5,499826.823379
2019-10-07,0.813034281879,94509815.3898,15379216.33,141404431248,435006,17977550,535585.683153
2019-10-08,1.00581012258,98315579.7679,15743886.0121,147583802294,538987,17979387.5,698133.060498
2019-10-09,0.966500944444,102755638.209,17060959.4496,147186238106,534935,17981337.5,853284.326411
2019-10-10,1.03239113768,87532580.6966,14626389.9734,154554141481,524494,17982912.5,890109.379234
2019-10-11,0.968209895062,103681264.293,17831123.6788,154123207331,549668,17985087.5,809342.551335
2019-10-12,1.01707467308,100875176.085,17060812.1042,149634892875,547368,17987125,748859.34523
2019-10-13,0.971500255639,86002553.9696,14021139.9222,149647267388,452069,17988612.5,477082.626716
2019-10-14,0.817165204225,91822275.6668,15185999.1607,149017175175,417760,17990725,421940.207083
2019-10-15,1.05937131852,87295825.4578,14628224.1899,150449731150,513254,17992075,821209.414449
2019-10-16,0.995947320261,98935268.8522,16240085.9584,146400709500,533673,17994187.5,746628.717238
2019-10-17,1.11676388112,92468911.4109,14633533.2162,143968700000,545056,17996087.5,1044662.74961
2019-10-18,1.09859798,96995361.6198,15858419.077,144802205019,528543,17997912.5,1021589.2507
2019-10-19,0.9423605,103461719.061,16329289.2153,142765116269,518606,17999762.5,1021618.234
2019-10-20,0.968948147887,91822275.6668,14484979.8988,142852986319,486396,18001762.5,847151.669675
2019-10-21,0.845296609589,94408818.6433,14984777.0324,147989078250,437713,18003537.5,749654.197106
2019-10-22,1.00909333962,102815083.317,16722180.4358,147968069025,545843,18005362.5,898823.600888
2019-10-23,0.959074254438,109281440.758,17496598.3544,146003492450,541300,18007337.5,1141325.22151
2019-10-24,0.97841152381,109144376.317,17079475.3941,134746891950,544470,18009475,1334525.53652
2019-10-25,1.09147323308,90520752.8588,12594197.4342,134047704781,515253,18011112.5,1000767.06494
2019-10-26,1.19020037681,93923788.6806,13909079.2687,155495280188,570469,18012775,1348960.43816
2019-10-27,1.22502357857,95285003.0093,16769057.917,163499602000,541095,18014500,1004810.11591
2019-10-28,1.10233194783,78269823.9005,13879519.9511,174622503125,438755,18016250,684000.549624
2019-10-29,1.20098594776,91201360.0232,16254462.7223,169600492438,540579,18017687.5,1944113.78991
2019-10-30,1.15925070677,90520752.8588,15907595.3937,169201813875,527526,18019362.5,1501770.91055
2019-10-31,1.09922310448,91201360.0232,15935289.7345,164649209119,536888,18021037.5,2023871.40964
2019-11-01,1.08091862121,89840145.6945,15460313.8029,167025372250,504880,18022700,1415879.11848
2019-11-02,1.24109290769,88478931.3658,15476389.7763,165598830469,563151,18024362.5,1253351.67496
